予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考,売上部門ｺｰﾄﾞ,売上部門名称,実施日,営業担当ｺｰﾄﾞ,追加売上区分,追加売上区分名称,ｷｬﾝｾﾙ日,予約状態期限日,最終更新日,作成日時,更新日時,予約登録日,決定日,仮予約日,予約種類ｺｰﾄﾞ,予約種類名称
"35899","171","1","大阪市立天満中学校","2","桐","2027/06/09","07:00","10:00","大阪市立天満中学校","171","近藤　和記","5","ｷｬﾝｾﾙ","220","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2116","阪急交通社 西日本教育旅行支店","","阪急交通社","","9000","食事/宿泊","2027/06/08","R003","N","通常予約","2025/08/01","","2025/08/01","2025/07/17 18:17:12","2025/08/02 1:54:06","2025/07/17","","2025/07/17","2031","食事"
"35899","171","1","大阪市立天満中学校","1","桐","2027/06/08","15:00","23:59","大阪市立天満中学校","171","近藤　和記","5","ｷｬﾝｾﾙ","220","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2116","阪急交通社 西日本教育旅行支店","","阪急交通社","","9000","食事/宿泊","2027/06/08","R003","N","通常予約","2025/08/01","","2025/08/01","2025/07/17 18:17:12","2025/08/02 1:54:06","2025/07/17","","2025/07/17","2031","食事"
"35902","0","0","富士改装工事かも","1","富士","2027/07/01","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/01","S003","N","通常予約","","2027/07/01","2025/07/18","2025/07/18 11:30:34","2025/07/18 11:53:11","2025/07/18","","2025/07/18","2021","会議"
"35903","0","0","富士改装工事かも","1","富士","2027/07/04","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/04","S003","N","通常予約","","2027/07/04","2025/07/18","2025/07/18 11:32:09","2025/07/18 11:53:29","2025/07/18","","2025/07/18","2021","会議"
"35904","0","0","富士改装工事かも","1","富士","2027/07/05","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/05","S003","N","通常予約","","2027/07/05","2025/07/18","2025/07/18 11:32:10","2025/07/18 11:53:44","2025/07/18","","2025/07/18","2021","会議"
"35905","0","0","富士改装工事かも","1","富士","2027/07/06","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/06","S003","N","通常予約","","2027/07/06","2025/07/18","2025/07/18 11:32:10","2025/07/18 11:53:59","2025/07/18","","2025/07/18","2021","会議"
"35906","0","0","富士改装工事かも","1","富士","2027/07/07","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/07","S003","N","通常予約","","2027/07/07","2025/07/18","2025/07/18 11:32:11","2025/07/18 11:54:14","2025/07/18","","2025/07/18","2021","会議"
"35907","0","0","富士改装工事かも","1","富士","2027/07/08","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/08","S003","N","通常予約","","2027/07/08","2025/07/18","2025/07/18 11:32:11","2025/07/18 11:54:28","2025/07/18","","2025/07/18","2021","会議"
"35908","0","0","富士改装工事かも","1","富士","2027/07/09","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/09","S003","N","通常予約","","2027/07/09","2025/07/18","2025/07/18 11:32:11","2025/07/18 11:54:43","2025/07/18","","2025/07/18","2021","会議"
"35909","0","0","富士改装工事かも","1","富士","2027/07/11","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/11","S003","N","通常予約","","2027/07/11","2025/07/18","2025/07/18 11:33:16","2025/07/18 11:55:01","2025/07/18","","2025/07/18","2021","会議"
"35910","0","0","富士改装工事かも","1","富士","2027/07/12","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/12","S003","N","通常予約","","2027/07/12","2025/07/18","2025/07/18 11:33:16","2025/07/18 11:55:20","2025/07/18","","2025/07/18","2021","会議"
"35911","0","0","富士改装工事かも","1","富士","2027/07/13","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/13","S003","N","通常予約","","2027/07/13","2025/07/18","2025/07/18 11:33:16","2025/07/18 11:55:36","2025/07/18","","2025/07/18","2021","会議"
"35912","0","0","富士改装工事かも","1","富士","2027/07/14","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/14","S003","N","通常予約","","2027/07/14","2025/07/18","2025/07/18 11:33:17","2025/07/18 11:55:56","2025/07/18","","2025/07/18","2021","会議"
"35913","0","0","富士改装工事かも","1","富士","2027/07/15","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/15","S003","N","通常予約","","2027/07/15","2025/07/18","2025/07/18 11:33:17","2025/07/18 11:58:44","2025/07/18","","2025/07/18","2021","会議"
"35914","0","0","富士改装工事かも","1","富士","2027/07/16","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/16","S003","N","通常予約","","2027/07/16","2025/07/18","2025/07/18 11:33:18","2025/07/18 11:59:01","2025/07/18","","2025/07/18","2021","会議"
"35915","0","0","富士改装工事かも","1","富士","2027/07/17","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/17","S003","N","通常予約","","2027/07/17","2025/07/18","2025/07/18 11:33:18","2025/07/18 11:59:18","2025/07/18","","2025/07/18","2021","会議"
"35916","0","0","富士改装工事かも","1","富士","2027/07/18","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/18","S003","N","通常予約","","2027/07/18","2025/07/18","2025/07/18 11:33:18","2025/07/18 11:59:34","2025/07/18","","2025/07/18","2021","会議"
"35917","0","0","富士改装工事かも","1","富士","2027/07/19","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/19","S003","N","通常予約","","2027/07/19","2025/07/18","2025/07/18 11:33:19","2025/07/18 11:59:49","2025/07/18","","2025/07/18","2021","会議"
"35918","0","0","富士改装工事かも","1","富士","2027/07/20","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/20","S003","N","通常予約","","2027/07/20","2025/07/18","2025/07/18 11:33:19","2025/07/18 12:00:05","2025/07/18","","2025/07/18","2021","会議"
"35919","0","0","富士改装工事かも","1","富士","2027/07/21","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/21","S003","N","通常予約","","2027/07/21","2025/07/18","2025/07/18 11:33:20","2025/07/18 12:00:19","2025/07/18","","2025/07/18","2021","会議"
"35920","0","0","富士改装工事かも","1","富士","2027/07/22","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/22","S003","N","通常予約","","2027/07/22","2025/07/18","2025/07/18 11:33:20","2025/07/18 12:00:35","2025/07/18","","2025/07/18","2021","会議"
"35921","0","0","富士改装工事かも","1","富士","2027/07/23","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/23","S003","N","通常予約","","2027/07/23","2025/07/18","2025/07/18 11:33:20","2025/07/18 12:00:48","2025/07/18","","2025/07/18","2021","会議"
"35922","0","0","富士改装工事かも","1","富士","2027/07/24","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/24","S003","N","通常予約","","2027/07/24","2025/07/18","2025/07/18 11:33:21","2025/07/18 12:01:02","2025/07/18","","2025/07/18","2021","会議"
"35923","0","0","富士改装工事かも","1","富士","2027/07/25","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/25","S003","N","通常予約","","2027/07/25","2025/07/18","2025/07/18 11:33:21","2025/07/18 12:01:15","2025/07/18","","2025/07/18","2021","会議"
"35924","0","0","富士改装工事かも","1","富士","2027/07/26","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/26","S003","N","通常予約","","2027/07/26","2025/07/18","2025/07/18 11:33:22","2025/07/18 12:01:30","2025/07/18","","2025/07/18","2021","会議"
"35925","0","0","富士改装工事かも","1","富士","2027/07/27","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/27","S003","N","通常予約","","2027/07/27","2025/07/18","2025/07/18 11:33:22","2025/07/18 12:01:44","2025/07/18","","2025/07/18","2021","会議"
"35926","0","0","富士改装工事かも","1","富士","2027/07/28","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/28","S003","N","通常予約","","2027/07/28","2025/07/18","2025/07/18 11:33:22","2025/07/18 12:02:03","2025/07/18","","2025/07/18","2021","会議"
"35927","0","0","富士改装工事かも","1","富士","2027/07/29","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/29","S003","N","通常予約","","2027/07/29","2025/07/18","2025/07/18 11:33:23","2025/07/18 12:02:20","2025/07/18","","2025/07/18","2021","会議"
"35928","0","0","富士改装工事かも","1","富士","2027/07/30","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/30","S003","N","通常予約","","2027/07/30","2025/07/18","2025/07/18 11:33:23","2025/07/18 12:02:43","2025/07/18","","2025/07/18","2021","会議"
"35929","0","0","富士改装工事かも","1","富士","2027/07/31","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/31","S003","N","通常予約","","2027/07/31","2025/07/18","2025/07/18 11:33:23","2025/07/18 12:03:38","2025/07/18","","2025/07/18","2021","会議"
"35930","0","0","富士改装工事かも","1","富士","2027/08/01","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/01","S003","N","通常予約","","2027/08/01","2025/07/18","2025/07/18 11:33:24","2025/07/18 12:04:08","2025/07/18","","2025/07/18","2021","会議"
"35931","0","0","富士改装工事かも","1","富士","2027/08/02","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/02","S003","N","通常予約","","2027/08/02","2025/07/18","2025/07/18 11:33:24","2025/07/18 12:04:23","2025/07/18","","2025/07/18","2021","会議"
"35932","0","0","富士改装工事かも","1","富士","2027/08/03","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/03","S003","N","通常予約","","2027/08/03","2025/07/18","2025/07/18 11:33:25","2025/07/18 12:04:37","2025/07/18","","2025/07/18","2021","会議"
"35933","0","0","富士改装工事かも","1","富士","2027/08/04","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/04","S003","N","通常予約","","2027/08/04","2025/07/18","2025/07/18 11:33:25","2025/07/18 12:04:54","2025/07/18","","2025/07/18","2021","会議"
"35934","0","0","富士改装工事かも","1","富士","2027/08/05","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/05","S003","N","通常予約","","2027/08/05","2025/07/18","2025/07/18 11:33:26","2025/07/18 12:05:10","2025/07/18","","2025/07/18","2021","会議"
"35935","0","0","富士改装工事かも","1","富士","2027/08/06","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/06","S003","N","通常予約","","2027/08/06","2025/07/18","2025/07/18 11:33:26","2025/07/18 12:05:25","2025/07/18","","2025/07/18","2021","会議"
"35936","0","0","富士改装工事かも","1","富士","2027/08/07","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/07","S003","N","通常予約","","2027/08/07","2025/07/18","2025/07/18 11:33:26","2025/07/18 12:05:38","2025/07/18","","2025/07/18","2021","会議"
"35937","0","0","富士改装工事かも","1","富士","2027/08/08","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/08","S003","N","通常予約","","2027/08/08","2025/07/18","2025/07/18 11:33:27","2025/07/18 12:05:54","2025/07/18","","2025/07/18","2021","会議"
"35938","0","0","富士改装工事かも","1","富士","2027/08/09","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/09","S003","N","通常予約","","2027/08/09","2025/07/18","2025/07/18 11:33:27","2025/07/18 12:06:39","2025/07/18","","2025/07/18","2021","会議"
"35939","0","0","富士改装工事かも","1","富士","2027/08/10","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/10","S003","N","通常予約","","2027/08/10","2025/07/18","2025/07/18 11:33:27","2025/07/18 12:06:57","2025/07/18","","2025/07/18","2021","会議"
"35940","0","0","富士改装工事かも","1","富士","2027/08/11","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/11","S003","N","通常予約","","2027/08/11","2025/07/18","2025/07/18 11:33:28","2025/07/18 12:10:02","2025/07/18","","2025/07/18","2021","会議"
"35941","0","0","富士改装工事かも","1","富士","2027/08/12","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/12","S003","N","通常予約","","2027/08/12","2025/07/18","2025/07/18 11:33:28","2025/07/18 12:10:15","2025/07/18","","2025/07/18","2021","会議"
"35942","0","0","富士改装工事かも","1","富士","2027/08/13","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/13","S003","N","通常予約","","2027/08/13","2025/07/18","2025/07/18 11:33:29","2025/07/18 12:10:31","2025/07/18","","2025/07/18","2021","会議"
"35943","0","0","富士改装工事かも","1","富士","2027/08/14","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/14","S003","N","通常予約","","2027/08/14","2025/07/18","2025/07/18 11:33:29","2025/07/18 12:10:46","2025/07/18","","2025/07/18","2021","会議"
"35944","0","0","富士改装工事かも","1","富士","2027/08/15","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/15","S003","N","通常予約","","2027/08/15","2025/07/18","2025/07/18 11:33:29","2025/07/18 12:11:03","2025/07/18","","2025/07/18","2021","会議"
"35945","0","0","富士改装工事かも","1","富士","2027/08/16","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/16","S003","N","通常予約","","2027/08/16","2025/07/18","2025/07/18 11:33:30","2025/07/18 12:11:17","2025/07/18","","2025/07/18","2021","会議"
"35946","0","0","富士改装工事かも","1","富士","2027/08/17","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/17","S003","N","通常予約","","2027/08/17","2025/07/18","2025/07/18 11:33:30","2025/07/18 12:11:32","2025/07/18","","2025/07/18","2021","会議"
"35947","0","0","富士改装工事かも","1","富士","2027/08/18","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/18","S003","N","通常予約","","2027/08/18","2025/07/18","2025/07/18 11:33:31","2025/07/18 12:11:46","2025/07/18","","2025/07/18","2021","会議"
"35948","0","0","富士改装工事かも","1","富士","2027/08/19","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/19","S003","N","通常予約","","2027/08/19","2025/07/18","2025/07/18 11:33:31","2025/07/18 12:12:01","2025/07/18","","2025/07/18","2021","会議"
"35949","0","0","富士改装工事かも","1","富士","2027/08/20","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/20","S003","N","通常予約","","2027/08/20","2025/07/18","2025/07/18 11:33:31","2025/07/18 12:12:17","2025/07/18","","2025/07/18","2021","会議"
"35950","0","0","富士改装工事かも","1","富士","2027/08/21","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/21","S003","N","通常予約","","2027/08/21","2025/07/18","2025/07/18 11:33:32","2025/07/18 12:12:32","2025/07/18","","2025/07/18","2021","会議"
"35951","0","0","富士改装工事かも","1","富士","2027/08/22","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/22","S003","N","通常予約","","2027/08/22","2025/07/18","2025/07/18 11:33:32","2025/07/18 12:12:46","2025/07/18","","2025/07/18","2021","会議"
"35952","0","0","富士改装工事かも","1","富士","2027/08/23","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/23","S003","N","通常予約","","2027/08/23","2025/07/18","2025/07/18 11:33:33","2025/07/18 12:13:01","2025/07/18","","2025/07/18","2021","会議"
"35953","0","0","富士改装工事かも","1","富士","2027/08/24","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/24","S003","N","通常予約","","2027/08/24","2025/07/18","2025/07/18 11:33:33","2025/07/18 12:13:20","2025/07/18","","2025/07/18","2021","会議"
"35954","0","0","富士改装工事かも","1","富士","2027/08/25","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/25","S003","N","通常予約","","2027/08/25","2025/07/18","2025/07/18 11:33:33","2025/07/18 12:13:34","2025/07/18","","2025/07/18","2021","会議"
"35955","0","0","富士改装工事かも","1","富士","2027/08/26","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/26","S003","N","通常予約","","2027/08/26","2025/07/18","2025/07/18 11:33:34","2025/07/18 12:13:48","2025/07/18","","2025/07/18","2021","会議"
"35956","0","0","富士改装工事かも","1","富士","2027/08/27","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/27","S003","N","通常予約","","2027/08/27","2025/07/18","2025/07/18 11:33:34","2025/07/18 12:14:02","2025/07/18","","2025/07/18","2021","会議"
"35957","0","0","富士改装工事かも","1","富士","2027/08/28","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/28","S003","N","通常予約","","2027/08/28","2025/07/18","2025/07/18 11:33:35","2025/07/18 12:14:17","2025/07/18","","2025/07/18","2021","会議"
"35958","0","0","富士改装工事かも","1","富士","2027/08/29","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/29","S003","N","通常予約","","2027/08/29","2025/07/18","2025/07/18 11:33:35","2025/07/18 12:14:31","2025/07/18","","2025/07/18","2021","会議"
"35959","0","0","富士改装工事かも","1","富士","2027/08/30","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/30","S003","N","通常予約","","2027/08/30","2025/07/18","2025/07/18 11:33:35","2025/07/18 12:14:50","2025/07/18","","2025/07/18","2021","会議"
"35960","0","0","富士改装工事かも","1","富士","2027/08/31","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/08/31","S003","N","通常予約","","2027/08/31","2025/07/18","2025/07/18 11:33:36","2025/07/18 12:15:03","2025/07/18","","2025/07/18","2021","会議"
"36028","0","0","富士改装工事かも","1","富士","2027/06/27","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/27","S003","N","通常予約","","2027/06/27","2025/07/18","2025/07/18 11:39:51","2025/07/18 11:51:51","2025/07/18","","2025/07/18","2021","会議"
"36029","0","0","富士改装工事かも","1","富士","2027/06/28","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/28","S003","N","通常予約","","2027/06/28","2025/07/18","2025/07/18 11:39:51","2025/07/18 11:52:09","2025/07/18","","2025/07/18","2021","会議"
"36030","0","0","富士改装工事かも","1","富士","2027/06/29","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/29","S003","N","通常予約","","2027/06/29","2025/07/18","2025/07/18 11:39:52","2025/07/18 11:52:30","2025/07/18","","2025/07/18","2021","会議"
"36031","0","0","富士改装工事かも","1","富士","2027/06/30","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/30","S003","N","通常予約","","2027/06/30","2025/07/18","2025/07/18 11:39:52","2025/07/18 11:52:49","2025/07/18","","2025/07/18","2021","会議"
"36032","0","0","富士改装工事かも","1","富士","2027/06/21","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/21","S003","N","通常予約","","2027/06/21","2025/07/18","2025/07/18 11:40:29","2025/07/18 11:47:50","2025/07/18","","2025/07/18","2021","会議"
"36033","0","0","富士改装工事かも","1","富士","2027/06/22","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/22","S003","N","通常予約","","2027/06/22","2025/07/18","2025/07/18 11:40:29","2025/07/18 11:50:53","2025/07/18","","2025/07/18","2021","会議"
"36034","0","0","富士改装工事かも","1","富士","2027/06/23","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/23","S003","N","通常予約","","2027/06/23","2025/07/18","2025/07/18 11:40:30","2025/07/18 11:51:13","2025/07/18","","2025/07/18","2021","会議"
"36035","0","0","富士改装工事かも","1","富士","2027/06/24","07:00","22:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/24","S003","N","通常予約","","2027/06/24","2025/07/18","2025/07/18 11:40:30","2025/07/18 11:51:28","2025/07/18","","2025/07/18","2021","会議"
"36036","0","0","富士改装工事かも","1","富士","2027/06/25","07:00","18:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/25","S003","N","通常予約","","2027/06/25","2025/07/18","2025/07/18 11:41:19","2025/07/18 11:41:33","2025/07/18","","2025/07/18","2021","会議"
"36037","0","0","富士改装工事かも","1","富士","2027/06/26","07:00","17:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/06/26","S003","N","通常予約","","2027/06/26","2025/07/18","2025/07/18 11:42:03","2025/07/18 11:42:12","2025/07/18","","2025/07/18","2021","会議"
"36038","0","0","富士改装工事かも","1","富士","2027/07/02","07:00","18:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/02","S003","N","通常予約","","2027/07/02","2025/07/18","2025/07/18 11:42:36","2025/07/18 11:42:45","2025/07/18","","2025/07/18","2021","会議"
"36039","0","0","富士改装工事かも","1","富士","2027/07/03","07:00","17:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/03","S003","N","通常予約","","2027/07/03","2025/07/18","2025/07/18 11:43:08","2025/07/18 11:43:19","2025/07/18","","2025/07/18","2021","会議"
"36040","0","0","富士改装工事かも","1","富士","2027/07/10","07:00","17:00","富士改装工事かも","0","伊藤　良行","3","営業押え","170"," ",""," ",""," ","","","",""," ","","2027/07/10","S003","N","通常予約","","2027/07/10","2025/07/18","2025/07/18 11:43:40","2025/07/18 11:43:50","2025/07/18","","2025/07/18","2021","会議"
"36042","130","1","日比谷総合設備株式会社 東海支店","6","富士","2027/06/10","17:30","19:30","日比谷総合設備株式会社 東海支店","0","渡瀬　太郎","2","仮予約","170","30","懇親会"," ",""," ","","日比谷総合設備株式会社 東海支店","","6/9or6/10","6000","会議/宴会","2027/06/09","S027","N","通常予約","","2025/12/01","2025/09/12","2025/07/18 12:49:28","2025/09/12 10:33:53","2025/07/18","","2025/07/18","2081","会議/宴会"
"36042","130","1","日比谷総合設備株式会社 東海支店","3","富士","2027/06/09","17:30","19:30","日比谷総合設備株式会社 東海支店 ","120","渡瀬　太郎","2","仮予約","170","30","懇親会","21","立食"," ","","日比谷総合設備株式会社 東海支店","","6/9or6/10","6000","会議/宴会","2027/06/09","S027","N","通常予約","","2025/12/01","2025/09/12","2025/07/18 12:49:28","2025/09/12 10:33:53","2025/07/18","","2025/07/18","2081","会議/宴会"
"36042","130","1","日比谷総合設備株式会社 東海支店","4","鶴","2027/06/10","13:00","17:00","日比谷総合設備株式会社 東海支店","0","渡瀬　太郎","2","仮予約","260","15","会議"," ",""," ","","日比谷総合設備株式会社 東海支店","","6/9or6/10","6000","会議/宴会","2027/06/09","S027","N","通常予約","","2025/12/01","2025/09/12","2025/07/18 12:49:28","2025/09/12 10:33:53","2025/07/18","","2025/07/18","2081","会議/宴会"
"36042","130","1","日比谷総合設備株式会社 東海支店","1","鶴","2027/06/09","13:00","17:00","日比谷総合設備株式会社 東海支店 ","130","渡瀬　太郎","2","仮予約","260","15","会議","3","スクール形式"," ","","日比谷総合設備株式会社 東海支店","","6/9or6/10","6000","会議/宴会","2027/06/09","S027","N","通常予約","","2025/12/01","2025/09/12","2025/07/18 12:49:28","2025/09/12 10:33:53","2025/07/18","","2025/07/18","2081","会議/宴会"
"36042","130","1","日比谷総合設備株式会社 東海支店","5","伏見","2027/06/10","13:00","16:00","日比谷総合設備株式会社 東海支店","0","渡瀬　太郎","2","仮予約","370","9","控室"," ",""," ","","日比谷総合設備株式会社 東海支店","","6/9or6/10","6000","会議/宴会","2027/06/09","S027","N","通常予約","","2025/12/01","2025/09/12","2025/07/18 12:49:28","2025/09/12 10:33:53","2025/07/18","","2025/07/18","2081","会議/宴会"
