予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考
"33553","11","1","恵那市立上矢作中学校2年生","1","三蔵A","2025/05/22","18:00","19:00","恵那市立上矢作中学校2年生","11","松原　良介","5","ｷｬﾝｾﾙ","495","1","夕食","26","テーブル","2999"," ","中部観光株式会社","その他AGT",""
"33559","50","1","大橋鉄工株式会社　","3","鶴(１)","2025/05/15","14:00","18:00","大橋鉄工株式会社","0","森　慎一","1","決定予約","270","15","会議","3","スクール形式"," "," ","大橋鉄工株式会社","","【鶴1】15:00ｽﾀｰﾄ"
"33559","50","1","大橋鉄工株式会社　","4","鶴(２)","2025/05/15","18:00","20:00","大橋鉄工株式会社","50","森　慎一","1","決定予約","280","30","懇親会","21","立食"," "," ","大橋鉄工株式会社","","【鶴1】15:00ｽﾀｰﾄ"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","6","富士","2025/05/30","18:00","20:00","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","200","近藤　和記","5","ｷｬﾝｾﾙ","170","30","懇親会","99","未定","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","7","鶴","2025/05/31","08:30","12:00","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","200","近藤　和記","5","ｷｬﾝｾﾙ","260","15","会議","8","グループ(島)","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","3","鶴","2025/05/30","13:30","17:30","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","200","近藤　和記","5","ｷｬﾝｾﾙ","260","15","会議","8","グループ(島)","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","2","楓","2025/05/30","09:00","12:00","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","40","近藤　和記","5","ｷｬﾝｾﾙ","340","15","会議","5","ロの字","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","9","三蔵A","2025/05/31","08:30","12:00","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","200","近藤　和記","5","ｷｬﾝｾﾙ","495","99","その他","1","フラット","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","8","三蔵A","2025/05/30","13:30","17:30","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","200","近藤　和記","5","ｷｬﾝｾﾙ","495","99","その他","1","フラット","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","4","紬(１)","2025/05/30","15:30","17:30","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","60","近藤　和記","5","ｷｬﾝｾﾙ","300","15","会議","8","グループ(島)","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","1","紬(１)","2025/05/29","18:30","20:30","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","40","近藤　和記","5","ｷｬﾝｾﾙ","300","30","懇親会","72","丸卓","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","5","紬(２)","2025/05/30","15:30","17:30","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","60","近藤　和記","5","ｷｬﾝｾﾙ","310","15","会議","8","グループ(島)","2999","全国観光","","その他AGT","泊あり"
"33576","200","1","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","10","錦","2025/05/31","08:30","12:00","基幹労連　男女共同参画推進委員会　アクティブ・トゥギャザー・ラリー","0","近藤　和記","5","ｷｬﾝｾﾙ","250"," ",""," ","","2999","全国観光","","その他AGT","泊あり"
"33579","200","1","中央コンサルタンツ株式会社　第64期経営計画発表会","1","錦","2025/05/30","11:00","23:59","中央コンサルタンツ株式会社　第64期経営計画発表会　チェックイン会場","200","伊藤　良行","1","決定予約","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2099","JTB名古屋事業部営業三課","","JTB",""
"33611","40","1","株式会社サンキュウ･トランスポート･中部　※13:00～準備､14:00ｽﾀｰﾄ","2","紬(１)","2025/05/23","17:30","19:30","株式会社サンキュウ・トランスポート・中部","40","吉村　愛香","1","決定予約","300","30","懇親会","72","丸卓"," "," ","株式会社サンキュウ・トランスポート・中部","",""
"33611","40","1","株式会社サンキュウ･トランスポート･中部　※13:00～準備､14:00ｽﾀｰﾄ","1","紬(２)","2025/05/23","13:00","17:30","株式会社サンキュウ・トランスポート・中部","40","吉村　愛香","1","決定予約","310","15","会議"," ",""," "," ","株式会社サンキュウ・トランスポート・中部","",""
"33623","40","1","日本計量証明事業協会連合会","2","紬(１)","2025/05/16","16:30","18:30","日本計量証明事業協会連合会 令和7年度通常総会 懇親会","40","吉村　愛香","1","決定予約","300","30","懇親会","72","丸卓"," "," ","日本海事検定協会","","【紬1】ｺﾝﾊﾟ4～5名(ｲﾝﾀｰ)"
"33623","40","1","日本計量証明事業協会連合会","1","紬(２)","2025/05/16","15:00","16:30","日本計量証明事業協会連合会 令和7年度通常総会","40","吉村　愛香","1","決定予約","310","16","総会"," ",""," "," ","日本海事検定協会","","【紬1】ｺﾝﾊﾟ4～5名(ｲﾝﾀｰ)"
"33628","90","1","全国親師法縁　愛知大会","1","鶴","2025/05/13","18:30","20:30","全国親師法縁　愛知大会","90","近藤　和記","1","決定予約","260","30","懇親会","72","丸卓","2102","東武トップツアーズ　名古屋支店","","トップツアー","泊・5/12宴会・5/13昼食と継承式"
"33628","90","1","全国親師法縁　愛知大会","3","鶴(２)","2025/05/14","13:30","14:30","全国親師法縁　愛知大会","90","近藤　和記","1","決定予約","280","13","昼食","20","入れ込み","2102","東武トップツアーズ　名古屋支店","","トップツアー","泊・5/12宴会・5/13昼食と継承式"
"33628","90","1","全国親師法縁　愛知大会","2","鶴(２)","2025/05/14","12:00","13:30","全国親師法縁　愛知大会","90","近藤　和記","1","決定予約","280","20","式典","99","未定","2102","東武トップツアーズ　名古屋支店","","トップツアー","泊・5/12宴会・5/13昼食と継承式"
"33642","40","1","京田辺市立田辺東小学校","1","竹","2025/05/28","18:00","19:00","京田辺市立田辺東小学校","40","近藤　和記","1","決定予約","210","1","夕食","26","テーブル","2999","平和観光","","その他AGT",""
"33642","40","1","京田辺市立田辺東小学校","3","桐","2025/05/29","07:00","10:00","京田辺市立田辺東小学校","40","近藤　和記","1","決定予約","220","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","平和観光","","その他AGT",""
"33642","40","1","京田辺市立田辺東小学校","2","桐","2025/05/28","15:00","23:59","京田辺市立田辺東小学校","40","近藤　和記","1","決定予約","220","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","平和観光","","その他AGT",""
"33660","200","1","中日本高速道路株式会社","1","鶴","2025/04/04","18:30","20:30","中日本高速道路株式会社","200","森　慎一","5","ｷｬﾝｾﾙ","260","30","懇親会","21","立食"," ","NEXCO中日本サービス㈱","","","※昨年はコートヤードで実施"
"33661","30","1","中日本高速道路株式会社","4","楓","2025/04/17","09:00","18:00","中日本高速道路株式会社","30","森　慎一","1","決定予約","340","15","会議","3","スクール形式"," "," ","NEXCO中日本サービス㈱","",""
"33661","30","1","中日本高速道路株式会社","3","楓","2025/04/16","09:00","18:00","中日本高速道路株式会社","30","森　慎一","1","決定予約","340","15","会議","3","スクール形式"," "," ","NEXCO中日本サービス㈱","",""
"33665","40","1","朝日新聞名古屋旧友会","2","楓","2025/05/16","17:30","19:30","朝日新聞名古屋旧友会 ","40","吉村　愛香","1","決定予約","340","46","同窓会","21","立食"," "," ","朝日新聞名古屋旧友会","","錦：本番16：30～"
"33665","40","1","朝日新聞名古屋旧友会","1","錦","2025/05/16","15:30","17:30","朝日新聞名古屋旧友会 ","40","吉村　愛香","1","決定予約","250","16","総会","3","スクール形式"," "," ","朝日新聞名古屋旧友会","","錦：本番16：30～"
"33674","24","1","名古屋国税職員労働組合","3","楓","2025/04/05","21:00","22:00","第5回青年常任委員会","24","森　慎一","1","決定予約","340","52","入れ込み"," ",""," "," ","名古屋国税職員労働組合","",""
"33674","24","1","名古屋国税職員労働組合","2","楓","2025/04/06","09:00","18:00","第5回青年常任委員会","24","森　慎一","1","決定予約","340"," ",""," ",""," "," ","名古屋国税職員労働組合","",""
"33674","24","1","名古屋国税職員労働組合","1","楓","2025/04/05","09:00","18:00","第5回青年常任委員会","24","森　慎一","1","決定予約","340"," ",""," ",""," "," ","名古屋国税職員労働組合","",""
"33675","0","1","名古屋国税職員労働組合　入組式","1","楓","2025/04/26","09:00","18:00","名古屋国税職員労働組合　入組式","0","大木　淳","5","ｷｬﾝｾﾙ","340"," ",""," ",""," "," ","名古屋国税職員労働組合","",""
"33675","0","1","名古屋国税職員労働組合　入組式","3","伏見","2025/04/26","09:00","18:00","名古屋国税職員労働組合　入組式","0","大木　淳","5","ｷｬﾝｾﾙ","370"," ",""," ",""," "," ","名古屋国税職員労働組合","",""
"33675","0","1","名古屋国税職員労働組合　入組式","2","紬","2025/04/26","12:30","14:30","名古屋国税職員労働組合　入組式","70","大木　淳","5","ｷｬﾝｾﾙ","290","30","懇親会","21","立食"," "," ","名古屋国税職員労働組合","",""
"33707","60","1","北嶋工業株式会社","1","紬(１)","2025/04/18","18:00","20:00","北嶋工業株式会社 安全衛生協力会","60","渡瀬　太郎","1","決定予約","300","30","懇親会","21","立食"," "," ","北嶋工業株式会社","",""
"33724","0","0","倉庫","25","白川","2025/03/31","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","1","白川","2025/04/01","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","2","白川","2025/04/10","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","3","白川","2025/04/11","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","4","白川","2025/04/12","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","5","白川","2025/04/13","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","6","白川","2025/04/14","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","7","白川","2025/04/15","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","12","白川","2025/04/02","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","14","白川","2025/04/21","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","15","白川","2025/04/22","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","16","白川","2025/04/23","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","17","白川","2025/04/24","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","18","白川","2025/04/25","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
"33725","0","0","倉庫","19","白川","2025/04/26","00:00","23:59","倉庫","0","森　慎一","3","営業押え","380"," ",""," ",""," "," ","倉庫","",""
