予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考,売上部門ｺｰﾄﾞ,売上部門名称,実施日,営業担当ｺｰﾄﾞ,追加売上区分,追加売上区分名称,ｷｬﾝｾﾙ日,予約状態期限日,最終更新日,作成日時,更新日時,予約登録日,決定日,仮予約日,予約種類ｺｰﾄﾞ,予約種類名称
"32143","230","1","全信保労連　※2/7か14","4","旧桜","2026/02/14","15:50","17:20","全信保労連","0","伊藤　良行","5","ｷｬﾝｾﾙ","110","15","会議","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","5","錦","2026/02/13","12:30","18:30","全信保労連","40","伊藤　良行","5","ｷｬﾝｾﾙ","250","15","会議","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","6","白川","2026/02/13","15:00","18:30","全信保労連","20","伊藤　良行","5","ｷｬﾝｾﾙ","380","15","会議","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","7","鶴","2026/02/15","09:00","12:00","全信保労連","230","伊藤　良行","5","ｷｬﾝｾﾙ","260","15","会議","3","スクール形式","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","8","錦","2026/02/15","09:00","12:30","全信保労連","40","伊藤　良行","5","ｷｬﾝｾﾙ","250","15","会議","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","9","富士","2026/02/14","18:00","20:00","全信保労連","230","伊藤　良行","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","10","紬(１)","2026/02/14","15:50","17:20","全信保労連 H分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","300","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","11","紬(２)","2026/02/14","15:50","17:20","全信保労連 B分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","310","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","12","楓","2026/02/14","15:50","17:20","全信保労連 C分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","340","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","13","橘","2026/02/14","15:50","17:20","全信保労連 E分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","350","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","14","葵","2026/02/14","15:50","17:20","全信保労連 D分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","360","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","15","伏見","2026/02/14","15:50","17:20","全信保労連 A分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","370","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","16","白川","2026/02/14","15:50","17:20","全信保労連 J分散会","0","伊藤　良行","5","ｷｬﾝｾﾙ","380","26","分科会","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32143","230","1","全信保労連　※2/7か14","17","錦","2026/02/14","08:00","23:59","全信保労連 <事務局控室>","40","伊藤　良行","5","ｷｬﾝｾﾙ","250","15","会議","5","ロの字","2099","JTB名古屋事業部　営業第一課","","JTB","","8000","会議/宴会/宿泊","2026/02/14","S003","N","通常予約","2025/03/17","","2025/03/17","2023/12/27 17:11:57","2025/03/18 2:11:40","2023/12/27","","2023/12/27","2081","会議/宴会"
"32154","70","1","中央精機労働組合","6","楓","2026/01/31","10:00","18:00","中央精機労働組合","70","伊藤　良行","1","決定予約","340","15","会議","3","スクール形式","2999","中央トラベル","","その他AGT","","8100","会議/食事/宿泊","2026/01/31","S003","N","通常予約","","","2025/11/07","2023/12/27 17:34:47","2025/11/07 11:00:54","2023/12/27","2025/08/13","2023/12/27","2141","会議/食事"
"32154","70","1","中央精機労働組合","5","楓","2026/02/01","08:00","12:00","中央精機労働組合","70","伊藤　良行","1","決定予約","340","15","会議","3","スクール形式","2999","中央トラベル","","その他AGT","","8100","会議/食事/宿泊","2026/01/31","S003","N","通常予約","","","2025/11/07","2023/12/27 17:34:47","2025/11/07 11:00:54","2023/12/27","2025/08/13","2023/12/27","2141","会議/食事"
"32154","70","1","中央精機労働組合","7","橘","2026/01/31","11:30","12:30","中央精機労働組合","12","伊藤　良行","1","決定予約","350","13","昼食","26","テーブル","2999","中央トラベル","","その他AGT","","8100","会議/食事/宿泊","2026/01/31","S003","N","通常予約","","","2025/11/07","2023/12/27 17:34:47","2025/11/07 11:00:54","2023/12/27","2025/08/13","2023/12/27","2141","会議/食事"
"32154","70","1","中央精機労働組合","9","松","2026/01/31","18:00","20:00","中央精機労働組合","70","伊藤　良行","1","決定予約","200","30","懇親会"," ","","2999","中央トラベル","","その他AGT","","8100","会議/食事/宿泊","2026/01/31","S003","N","通常予約","","","2025/11/07","2023/12/27 17:34:47","2025/11/07 11:00:54","2023/12/27","2025/08/13","2023/12/27","2141","会議/食事"
"32171","90","1","衣浦工場23TM製造課","1","松","2026/02/07","18:30","21:00","衣浦工場23TM製造課","90","伊藤　良行","1","決定予約","200","30","懇親会","72","丸卓","2103","名鉄観光豊田支店","","名鉄観光","","9020","宴会/宿泊","2026/02/07","S003","N","通常予約","","","2025/09/07","2023/12/29 11:04:21","2025/09/07 11:48:49","2023/12/29","2025/01/17","2023/12/29","2011","宴会"
"32172","90","1","トヨタ押さえ","1","松","2026/02/14","18:30","21:00","トヨタ押さえ","90","伊藤　良行","5","ｷｬﾝｾﾙ","200","30","懇親会","99","未定","2999","","＊","その他AGT","","9020","宴会/宿泊","2026/02/14","S003","N","通常予約","2025/12/05","","2025/12/05","2023/12/29 11:05:53","2025/12/06 2:44:37","2023/12/29","","2023/12/29","2011","宴会"
"32178","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/01/07","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5Ｆ","3000","会議","2026/01/07","S001","N","通常予約","2025/09/04","","2025/09/04","2024/01/05 16:00:49","2025/09/05 1:56:20","2024/01/05","2024/01/05","2024/01/05","2021","会議"
"32183","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/01/14","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","5F受付","3000","会議","2026/01/14","S001","N","通常予約","","","2024/12/27","2024/01/05 17:55:08","2024/12/27 16:15:59","2024/01/05","2024/01/05","2024/01/05","2021","会議"
"32184","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/01/21","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","5F受付5F","3000","会議","2026/01/21","S001","N","通常予約","","","2024/12/27","2024/01/05 17:59:46","2024/12/27 16:16:11","2024/01/05","2024/01/05","2024/01/05","2021","会議"
"32185","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/01/28","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","5F受付5F","3000","会議","2026/01/28","S001","N","通常予約","","","2025/10/17","2024/01/05 18:01:49","2025/10/17 10:28:31","2024/01/05","2024/01/05","2024/01/05","2021","会議"
"32214","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/02/04","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","5F受付","3000","会議","2026/02/04","S001","N","通常予約","","","2024/12/27","2024/01/11 13:03:46","2024/12/27 16:16:35","2024/01/11","2024/01/11","2024/01/11","2021","会議"
"32215","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/02/18","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","5F受付","3000","会議","2026/02/18","S001","N","通常予約","","","2024/12/27","2024/01/11 13:06:57","2024/12/27 16:16:51","2024/01/11","2024/01/11","2024/01/11","2021","会議"
"32216","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2026/02/25","06:30","07:30","名古屋市中川区倫理法人会　セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","5F受付","3000","会議","2026/02/25","S001","N","通常予約","","","2024/12/27","2024/01/11 13:09:37","2024/12/27 16:17:02","2024/01/11","2024/01/11","2024/01/11","2021","会議"
"32258","65","1","三好工場　２３DL製造課職制会","1","松","2026/02/21","18:30","21:00","三好工場　２３DL製造課職制会","65","伊藤　良行","5","ｷｬﾝｾﾙ","200","44","新年会","99","未定","2999","リードトラスト(株)","","その他AGT","","9020","宴会/宿泊","2026/02/21","S003","N","通常予約","2025/09/08","","2025/09/08","2024/01/15 21:10:53","2025/09/09 1:38:34","2024/01/15","2024/01/15","2024/01/15","2011","宴会"
"32306","15","1","株式会社三和化学研究所　※初日幹事様来館7:45~","19","桐","2025/12/13","08:30","15:00","株式会社三和化学研究所","15","渡瀬　太郎","1","決定予約","220","15","会議","3","スクール形式"," "," ","株式会社三和化学研究所","","","9010","会議/宿泊","2025/12/13","S027","N","通常予約","","","2025/12/13","2024/01/22 16:05:18","2025/12/14 2:45:54","2024/01/22","2024/01/22","2024/01/22","2021","会議"
"32306","15","1","株式会社三和化学研究所　※初日幹事様来館7:45~","18","桐","2025/12/12","08:30","17:30","株式会社三和化学研究所","15","渡瀬　太郎","1","決定予約","220","15","会議","3","スクール形式"," "," ","株式会社三和化学研究所","","","9010","会議/宿泊","2025/12/13","S027","N","通常予約","","","2025/12/13","2024/01/22 16:05:18","2025/12/14 2:45:54","2024/01/22","2024/01/22","2024/01/22","2021","会議"
"32306","15","1","株式会社三和化学研究所　※初日幹事様来館7:45~","17","桐","2025/12/11","08:30","17:30","株式会社三和化学研究所","15","渡瀬　太郎","1","決定予約","220","15","会議","3","スクール形式"," "," ","株式会社三和化学研究所","","","9010","会議/宿泊","2025/12/13","S027","N","通常予約","","","2025/12/13","2024/01/22 16:05:18","2025/12/14 2:45:54","2024/01/22","2024/01/22","2024/01/22","2021","会議"
"32403","172","1","名古屋掖済会病院","1","富士","2025/12/12","19:00","21:00","名古屋掖済会病院","172","渡瀬　太郎","1","決定予約","170","43","忘年会","72","丸卓"," ","","名古屋掖済会病院","","たたみ/飲み放題A(マッコリ持込有)","2000","宴会","2025/12/12","S027","N","通常予約","","","2025/12/12","2024/01/31 15:35:40","2025/12/13 1:59:57","2024/01/31","2024/01/31","2024/01/31","2011","宴会"
"32403","172","1","名古屋掖済会病院","2","伏見","2025/12/12","17:30","21:30","名古屋掖済会病院","0","渡瀬　太郎","1","決定予約","370","9","控室","8","グループ(島)"," ","","名古屋掖済会病院","","たたみ/飲み放題A(マッコリ持込有)","2000","宴会","2025/12/12","S027","N","通常予約","","","2025/12/12","2024/01/31 15:35:40","2025/12/13 1:59:57","2024/01/31","2024/01/31","2024/01/31","2011","宴会"
"32405","114","1","オリエンタル忘年会　※幹事様来館16:30/受付18:00/本番18:30","1","富士","2025/12/19","18:00","20:30","令和7年 オリエンタル忘年会","114","渡瀬　太郎","1","決定予約","170","43","忘年会","72","丸卓"," ","","(医）ｵﾘｴﾝﾀﾙｸﾘﾆｯｸ","","たたみ/バイオーダー","2000","宴会","2025/12/19","S027","N","通常予約","","","2025/12/10","2024/01/31 15:52:35","2025/12/10 13:14:43","2024/01/31","2024/01/31","2024/01/31","2011","宴会"
"32407","0","1","ホーム建材株式会社","1","富士","2026/01/17","17:30","20:30","ホーム建材株式会社","0","渡瀬　太郎","5","ｷｬﾝｾﾙ","170","44","新年会","72","丸卓"," ","","ホーム建材株式会社","","じゅーたん","2000","宴会","2026/01/17","S027","N","通常予約","2024/11/05","","2024/11/05","2024/01/31 16:06:04","2024/11/06 2:01:55","2024/01/31","2024/01/31","2024/01/31","2011","宴会"
"32409","120","1","ホーム建材株式会社・株式会社小島屋 　","1","富士","2026/01/10","17:30","20:30","株式会社ホーム建材・株式会社小島屋","120","渡瀬　太郎","1","決定予約","170","30","懇親会","72","丸卓"," ","","株式会社小島屋","","","2000","宴会","2026/01/10","S027","N","通常予約","","","2025/12/08","2024/01/31 16:16:11","2025/12/08 12:54:41","2024/01/31","2024/01/31","2024/01/31","2011","宴会"
"32416","100","1","株式会社ジツダヤ","1","鶴","2026/01/10","12:00","14:00","株式会社ジツダヤ新年会","100","渡瀬　太郎","5","ｷｬﾝｾﾙ","260","44","新年会","72","丸卓"," ","","株式会社ジツダヤ","","","2000","宴会","2026/01/10","S027","N","通常予約","2025/06/19","","2025/06/19","2024/02/01 16:08:28","2025/06/20 2:39:04","2024/02/01","2024/02/01","2024/02/01","2011","宴会"
"32421","50","1","生協労連東海地連","2","橘","2026/01/17","16:00","18:00","生協労連東海地連　","0","吉村　愛香","1","決定予約","350","26","分科会"," ",""," ","","生協労連東海地連","","","8000","会議/宴会/宿泊","2026/01/17","F029","N","通常予約","","","2025/09/08","2024/02/01 16:55:49","2025/09/08 13:12:06","2024/02/01","2024/02/01","2024/02/01","2081","会議/宴会"
"32421","50","1","生協労連東海地連","3","葵","2026/01/17","16:00","18:00","生協労連東海地連　","0","吉村　愛香","1","決定予約","360","26","分科会"," ",""," ","","生協労連東海地連","","","8000","会議/宴会/宿泊","2026/01/17","F029","N","通常予約","","","2025/09/08","2024/02/01 16:55:49","2025/09/08 13:12:06","2024/02/01","2024/02/01","2024/02/01","2081","会議/宴会"
"32421","50","1","生協労連東海地連","5","三蔵A","2026/01/17","11:30","12:30","生協労連東海地連　","0","吉村　愛香","1","決定予約","115","13","昼食","16","和室イステー"," ","","生協労連東海地連","","","8000","会議/宴会/宿泊","2026/01/17","F029","N","通常予約","","","2025/09/08","2024/02/01 16:55:49","2025/09/08 13:12:06","2024/02/01","2024/02/01","2024/02/01","2081","会議/宴会"
"32421","50","1","生協労連東海地連","4","紬(１)","2026/01/17","18:30","20:30","生協労連東海地連　","0","吉村　愛香","1","決定予約","300","30","懇親会"," ",""," ","","生協労連東海地連","","","8000","会議/宴会/宿泊","2026/01/17","F029","N","通常予約","","","2025/09/08","2024/02/01 16:55:49","2025/09/08 13:12:06","2024/02/01","2024/02/01","2024/02/01","2081","会議/宴会"
"32421","50","1","生協労連東海地連","6","紬(２)","2026/01/18","08:30","12:30","生協労連東海地連","50","吉村　愛香","1","決定予約","310","15","会議","3","スクール形式"," ","","生協労連東海地連","","","8000","会議/宴会/宿泊","2026/01/17","F029","N","通常予約","","","2025/09/08","2024/02/01 16:55:49","2025/09/08 13:12:06","2024/02/01","2024/02/01","2024/02/01","2081","会議/宴会"
"32421","50","1","生協労連東海地連","1","紬(２)","2026/01/17","11:00","18:00","生協労連東海地連　","50","吉村　愛香","1","決定予約","310","15","会議","3","スクール形式"," ","","生協労連東海地連","","","8000","会議/宴会/宿泊","2026/01/17","F029","N","通常予約","","","2025/09/08","2024/02/01 16:55:49","2025/09/08 13:12:06","2024/02/01","2024/02/01","2024/02/01","2081","会議/宴会"
"32479","84","1","EX会自主後期役員研修会※準備11時/受付(1F玄関)14:30/本番15:30-18:30","1","紬","2025/12/13","11:00","19:00","EX会自主後期役員研修会","84","伊藤　良行","1","決定予約","290","30","懇親会","72","丸卓","2107","トヨタツーリスト名古屋支店","","トヨタツーリスト","","9020","宴会/宿泊","2025/12/13","S003","N","通常予約","","","2025/12/13","2024/02/08 16:33:11","2025/12/14 2:45:54","2024/02/08","2024/02/08","2024/02/08","2011","宴会"
"33126","50","1","丸の内中学校同窓会","1","紬(１)","2026/01/04","14:00","16:00","丸の内中学校同窓会","50","森　慎一","1","決定予約","300","46","同窓会","21","立食"," "," ","名古屋クラウンホテル","","堀場社長","2000","宴会","2026/01/04","S001","N","通常予約","","","2025/12/15","2024/04/04 13:16:01","2025/12/15 19:51:14","2024/04/04","2025/12/14","2024/04/04","2011","宴会"
"33743","0","0","倉庫","3","白川","2025/12/11","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","4","白川","2025/12/12","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","5","白川","2025/12/13","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","6","白川","2025/12/14","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","7","白川","2025/12/15","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","8","白川","2025/12/16","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","9","白川","2025/12/17","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","10","白川","2025/12/18","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","11","白川","2025/12/19","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","13","白川","2025/12/20","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","14","白川","2025/12/21","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","15","白川","2025/12/22","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","16","白川","2025/12/23","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","17","白川","2025/12/24","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","18","白川","2025/12/25","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","19","白川","2025/12/26","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","20","白川","2025/12/27","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","21","白川","2025/12/28","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","22","白川","2025/12/29","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","24","白川","2025/12/30","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33743","0","0","倉庫","25","白川","2025/12/31","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2025/12/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:52:02","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33744","0","0","倉庫","1","白川","2026/01/01","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2026/01/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:57:04","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33744","0","0","倉庫","2","白川","2026/01/10","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2026/01/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:57:04","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
"33744","0","0","倉庫","3","白川","2026/01/11","00:00","23:59","倉庫","0","森　慎一","5","ｷｬﾝｾﾙ","380"," ",""," ",""," "," ","倉庫","",""," ","","2026/01/31","S001","N","通常予約","2025/11/11","","2025/11/11","2024/07/24 13:57:04","2025/11/12 1:35:59","2024/07/24","","2024/07/24","2021","会議"
